"","Date","PlayerID","Training","SessionType","Duration","RPE","SessionLoad","DailyLoad","AcuteLoad","ChronicLoad","AcuteChronicRatio","ObjectiveRating","FocusRating","BestOutOfMyself"
"267","2018-07-01",17,"Yes","Skills",90,6.1,540,540,390.7,371.21,1.05,9,9,NA
"268","2018-06-30",8,"Yes","Skills",60,0.8,60,105,15,329.32,0.05,NA,NA,NA
"269","2018-06-30",8,"Yes","Mobility/Recovery",45,1.3,45,NA,NA,NA,NA,NA,NA,NA
"270","2018-06-30",14,"Yes","Speed",45,4,180,930,132.9,33.21,4,NA,NA,NA
"271","2018-06-30",14,"Yes","Skills",90,5.1,450,NA,NA,NA,NA,NA,NA,NA
"272","2018-06-30",14,"Yes","Strength",60,4.6,300,NA,NA,NA,NA,NA,NA,NA
"273","2018-06-30",17,"Yes","Skills",90,4.5,360,870,460.7,381.93,1.21,8,9,NA
"274","2018-06-30",17,"Yes","Conditioning",30,8,240,NA,NA,NA,NA,8,9,NA
"275","2018-06-30",17,"Yes","Conditioning",30,9.1,270,NA,NA,NA,NA,8,9,NA
"276","2018-06-29",1,"Yes","Speed",60,3.3,180,390,272.1,217.39,1.25,NA,NA,NA
"277","2018-06-29",1,"Yes","Skills",70,2.9,210,NA,NA,NA,NA,NA,NA,NA
"278","2018-06-29",2,"Yes","Skills",30,3.9,120,580,386.4,354.32,1.09,NA,NA,NA
"279","2018-06-29",2,"Yes","Conditioning",40,7.2,280,NA,NA,NA,NA,NA,NA,NA
"280","2018-06-29",2,"Yes","Speed",30,4.2,120,NA,NA,NA,NA,NA,NA,NA
"281","2018-06-29",2,"Yes","Mobility/Recovery",30,1.9,60,NA,NA,NA,NA,NA,NA,NA
"282","2018-06-29",3,"Yes","Speed",75,5.3,375,1275,533.6,393.32,1.36,NA,NA,"Absolutely"
"283","2018-06-29",3,"Yes","Conditioning",60,6.1,360,NA,NA,NA,NA,NA,NA,"Absolutely"
"284","2018-06-29",3,"Yes","Strength",90,6.1,540,NA,NA,NA,NA,NA,NA,"Absolutely"
"285","2018-06-29",4,"Yes","Speed",50,4.6,250,790,463.9,357.64,1.3,8,8,NA
"286","2018-06-29",4,"Yes","Skills",60,4.1,240,NA,NA,NA,NA,8,8,NA
"287","2018-06-29",4,"Yes","Strength",60,5.2,300,NA,NA,NA,NA,8,8,NA
"288","2018-06-29",5,"Yes","Speed",60,4.1,240,780,248.6,128.54,1.93,8,8,NA
"289","2018-06-29",5,"Yes","Conditioning",60,5.8,360,NA,NA,NA,NA,8,8,NA
"290","2018-06-29",5,"Yes","Strength",60,3.1,180,NA,NA,NA,NA,8,8,NA
"291","2018-06-29",6,"Yes","Speed",40,3.9,160,1240,598.6,444.96,1.35,8,8,NA
"292","2018-06-29",6,"Yes","Skills",90,8.3,720,NA,NA,NA,NA,8,8,NA
"293","2018-06-29",6,"Yes","Strength",60,6.3,360,NA,NA,NA,NA,8,8,NA
"294","2018-06-29",7,"Yes","Speed",45,4,180,840,518.6,403.43,1.29,NA,NA,NA
"295","2018-06-29",7,"Yes","Skills",60,6,360,NA,NA,NA,NA,NA,NA,NA
"296","2018-06-29",7,"Yes","Strength",60,5,300,NA,NA,NA,NA,NA,NA,NA
"297","2018-06-29",10,"Yes","Speed",45,2.6,135,525,411.4,286.43,1.44,8,8,"Somewhat"
"298","2018-06-29",10,"Yes","Skills",30,2.9,90,NA,NA,NA,NA,8,8,"Somewhat"
"299","2018-06-29",10,"Yes","Conditioning",30,5.9,180,NA,NA,NA,NA,8,8,"Somewhat"
"300","2018-06-29",10,"Yes","Strength",30,4,120,NA,NA,NA,NA,8,8,"Somewhat"
"301","2018-06-29",11,"Yes","Speed",60,5.6,300,800,546.4,456.21,1.2,9,9,NA
"302","2018-06-29",11,"Yes","Skills",45,3.9,180,NA,NA,NA,NA,9,9,NA
"303","2018-06-29",11,"Yes","Conditioning",40,7.6,320,NA,NA,NA,NA,9,9,NA
"304","2018-06-29",14,"Yes","Speed",45,3.2,135,555,471.4,328.11,1.44,NA,NA,NA
"305","2018-06-29",14,"Yes","Skills",60,4.3,240,NA,NA,NA,NA,NA,NA,NA
"306","2018-06-29",14,"Yes","Strength",45,3.9,180,NA,NA,NA,NA,NA,NA,NA
"307","2018-06-29",16,"Yes","Speed",45,4.2,180,960,565,381.18,1.48,8,5,NA
"308","2018-06-29",16,"Yes","Skills",90,7,630,NA,NA,NA,NA,8,5,NA
"309","2018-06-29",16,"Yes","Strength",50,2.8,150,NA,NA,NA,NA,8,5,NA
"310","2018-06-29",17,"Yes","Speed",60,3.8,240,670,336.4,350.86,0.96,8,9,NA
"311","2018-06-29",17,"Yes","Skills",30,3,90,NA,NA,NA,NA,8,9,NA
"312","2018-06-29",17,"Yes","Conditioning",40,5.7,240,NA,NA,NA,NA,8,9,NA
"313","2018-06-29",17,"Yes","Strength",25,3.4,100,NA,NA,NA,NA,8,9,NA
"314","2018-06-28",1,"Yes","Mobility/Recovery",30,0,15,315,216.4,203.46,1.06,NA,NA,NA
"315","2018-06-28",1,"Yes","Skills",90,1.6,180,NA,NA,NA,NA,NA,NA,NA
"316","2018-06-28",1,"Yes","Strength",60,1.7,120,NA,NA,NA,NA,NA,NA,NA
"317","2018-06-28",2,"Yes","Skills",90,4.2,360,730,303.6,333.61,0.91,NA,NA,NA
"318","2018-06-28",2,"Yes","Strength",50,4.9,250,NA,NA,NA,NA,NA,NA,NA
"319","2018-06-28",2,"Yes","Mobility/Recovery",60,2.3,120,NA,NA,NA,NA,NA,NA,NA
"320","2018-06-28",3,"Yes","Skills",90,5,450,900,351.4,347.79,1.01,NA,NA,"Absolutely"
"321","2018-06-28",3,"Yes","Strength",90,5.1,450,NA,NA,NA,NA,NA,NA,"Absolutely"
"322","2018-06-28",4,"Yes","Mobility/Recovery",45,0,22,742,351,329.43,1.07,8,8,NA
"323","2018-06-28",4,"Yes","Skills",90,3.1,270,NA,NA,NA,NA,8,8,NA
"324","2018-06-28",4,"Yes","Strength",90,4.9,450,NA,NA,NA,NA,8,8,NA
"325","2018-06-28",6,"Yes","Mobility/Recovery",30,1.9,60,660,421.4,400.68,1.05,8,8,NA
"326","2018-06-28",6,"Yes","Skills",90,4.6,360,NA,NA,NA,NA,8,8,NA
"327","2018-06-28",6,"Yes","Strength",60,4.2,240,NA,NA,NA,NA,8,8,NA
"328","2018-06-28",7,"Yes","Skills",75,3.1,225,525,398.6,373.43,1.07,NA,NA,NA
"329","2018-06-28",7,"Yes","Strength",60,5.1,300,NA,NA,NA,NA,NA,NA,NA
"330","2018-06-28",10,"Yes","Mobility/Recovery",30,1,30,510,336.4,267.68,1.26,8,8,"Somewhat"
"331","2018-06-28",10,"Yes","Skills",90,4.1,360,NA,NA,NA,NA,8,8,"Somewhat"
"332","2018-06-28",10,"Yes","Strength",40,3,120,NA,NA,NA,NA,8,8,"Somewhat"
"333","2018-06-28",11,"Yes","Mobility/Recovery",30,1.8,60,525,432.1,427.64,1.01,9,8,"Absolutely"
"334","2018-06-28",11,"Yes","Skills",75,3.2,225,NA,NA,NA,NA,9,8,"Absolutely"
"335","2018-06-28",11,"Yes","Strength",60,4.5,240,NA,NA,NA,NA,9,8,"Absolutely"
"336","2018-06-28",13,"Yes","Mobility/Recovery",30,0,0,750,389.3,362.82,1.07,NA,NA,"Not at all"
"337","2018-06-28",13,"Yes","Skills",90,5.2,450,NA,NA,NA,NA,NA,NA,"Not at all"
"338","2018-06-28",13,"Yes","Strength",60,4.8,300,NA,NA,NA,NA,NA,NA,"Not at all"
"339","2018-06-28",14,"Yes","Mobility/Recovery",30,0,15,825,392.1,308.29,1.27,NA,NA,NA
"340","2018-06-28",14,"Yes","Skills",90,4.4,360,NA,NA,NA,NA,NA,NA,NA
"341","2018-06-28",14,"Yes","Strength",90,4.9,450,NA,NA,NA,NA,NA,NA,NA
"342","2018-06-28",16,"Yes","Mobility/Recovery",50,1.1,50,425,427.9,346.89,1.23,9,9,"Somewhat"
"343","2018-06-28",16,"Yes","Skills",80,3.1,240,NA,NA,NA,NA,9,9,"Somewhat"
"344","2018-06-28",16,"Yes","Strength",45,3,135,NA,NA,NA,NA,9,9,"Somewhat"
"345","2018-06-28",17,"Yes","Mobility/Recovery",30,0,15,655,240.7,326.93,0.74,9,9,NA
"346","2018-06-28",17,"Yes","Skills",110,4.4,440,NA,NA,NA,NA,9,9,NA
"347","2018-06-28",17,"Yes","Strength",50,4.4,200,NA,NA,NA,NA,9,9,NA
"348","2018-06-27",13,"Yes","Mobility/Recovery",30,0,0,0,376.4,351.04,1.07,NA,NA,"Not at all"
"349","2018-06-27",16,"Yes","Mobility/Recovery",60,1.3,60,60,520,345.36,1.51,NA,NA,NA
"350","2018-06-26",1,"Yes","Skills",90,6.7,630,630,330.7,224.18,1.48,NA,NA,NA
"351","2018-06-26",2,"Yes","Skills",30,4.4,120,740,510,367.36,1.39,NA,NA,NA
"352","2018-06-26",2,"Yes","Conditioning",80,7,560,NA,NA,NA,NA,NA,NA,NA
"353","2018-06-26",2,"Yes","Mobility/Recovery",30,1.8,60,NA,NA,NA,NA,NA,NA,NA
"354","2018-06-26",3,"Yes","Skills",30,2.7,90,360,454.3,372.96,1.22,NA,NA,"Absolutely"
"355","2018-06-26",3,"Yes","Conditioning",45,6.3,270,NA,NA,NA,NA,NA,NA,"Absolutely"
"356","2018-06-26",4,"Yes","Skills",60,9.1,540,810,525.7,338.29,1.55,8,8,NA
"357","2018-06-26",4,"Yes","Skills",45,5.8,270,NA,NA,NA,NA,8,8,NA
"358","2018-06-26",6,"Yes","Skills",90,8.9,810,1170,509.3,377.11,1.35,8,8,NA
"359","2018-06-26",6,"Yes","Skills",60,6,360,NA,NA,NA,NA,8,8,NA
"360","2018-06-26",7,"Yes","Conditioning",90,1.1,900,1320,604.3,391.11,1.55,NA,NA,NA
"361","2018-06-26",7,"Yes","Conditioning",60,7.3,420,NA,NA,NA,NA,NA,NA,NA
"362","2018-06-26",10,"Yes","Skills",30,3.1,90,825,500.7,281.61,1.78,8,8,NA
"363","2018-06-26",10,"Yes","Conditioning",60,7,420,NA,NA,NA,NA,8,8,NA
"364","2018-06-26",10,"Yes","Conditioning",45,7,315,NA,NA,NA,NA,8,8,NA
"365","2018-06-26",11,"Yes","Skills",45,3.9,180,1250,686.4,461.39,1.49,9,9,"Absolutely"
"366","2018-06-26",11,"Yes","Conditioning",60,1.2,600,NA,NA,NA,NA,9,9,"Absolutely"
"367","2018-06-26",11,"Yes","Skills",30,4.2,120,NA,NA,NA,NA,9,9,"Absolutely"
"368","2018-06-26",11,"Yes","Conditioning",50,7.1,350,NA,NA,NA,NA,9,9,"Absolutely"
"369","2018-06-26",13,"Yes","Skills",60,3.4,180,950,490.7,384.96,1.27,NA,NA,"Not at all"
"370","2018-06-26",13,"Yes","Conditioning",50,0.9,500,NA,NA,NA,NA,NA,NA,"Not at all"
"371","2018-06-26",13,"Yes","Conditioning",30,9,270,NA,NA,NA,NA,NA,NA,"Not at all"
"372","2018-06-26",14,"Yes","Skills",60,7.7,480,840,527.1,315.79,1.67,NA,NA,NA
"373","2018-06-26",14,"Yes","Skills",45,7.8,360,NA,NA,NA,NA,NA,NA,NA
"374","2018-06-26",16,"Yes","Skills",60,9.1,540,1020,603.6,364.46,1.66,8,8,NA
"375","2018-06-26",16,"Yes","Skills",60,8.1,480,NA,NA,NA,NA,8,8,NA
"376","2018-06-25",1,"Yes","Speed",30,3.9,120,570,240.7,203.11,1.19,NA,NA,NA
"377","2018-06-25",1,"Yes","Skills",70,3,210,NA,NA,NA,NA,NA,NA,NA
"378","2018-06-25",1,"Yes","Strength",80,3.4,240,NA,NA,NA,NA,NA,NA,NA
"379","2018-06-25",2,"Yes","Skills",60,3.4,180,655,404.3,350.21,1.15,NA,NA,NA
"380","2018-06-25",2,"Yes","Speed",30,3.3,90,NA,NA,NA,NA,NA,NA,NA
"381","2018-06-25",2,"Yes","Strength",45,4.9,225,NA,NA,NA,NA,NA,NA,NA
"382","2018-06-25",2,"Yes","Combat",20,3.9,80,NA,NA,NA,NA,NA,NA,NA
"383","2018-06-25",2,"Yes","Mobility/Recovery",40,1.9,80,NA,NA,NA,NA,NA,NA,NA
"384","2018-06-25",3,"Yes","Speed",60,6.2,360,1200,402.9,378.32,1.06,8,NA,"Absolutely"
"385","2018-06-25",3,"Yes","Skills",75,3.9,300,NA,NA,NA,NA,8,NA,"Absolutely"
"386","2018-06-25",3,"Yes","Strength",90,6.3,540,NA,NA,NA,NA,8,NA,"Absolutely"
"387","2018-06-25",4,"Yes","Speed",50,4.9,250,905,410,309.36,1.33,8,8,NA
"388","2018-06-25",4,"Yes","Skills",60,3.3,180,NA,NA,NA,NA,8,8,NA
"389","2018-06-25",4,"Yes","Strength",95,5.1,475,NA,NA,NA,NA,8,8,NA
"390","2018-06-25",5,"Yes","Speed",60,3.6,180,960,137.1,100.68,1.36,8,8,NA
"391","2018-06-25",5,"Yes","Skills",60,2.8,180,NA,NA,NA,NA,8,8,NA
"392","2018-06-25",5,"Yes","Strength",120,4.9,600,NA,NA,NA,NA,8,8,NA
"393","2018-06-25",6,"Yes","Speed",40,7.1,280,1120,342.1,361.04,0.95,8,7,NA
"394","2018-06-25",6,"Yes","Skills",60,3.5,180,NA,NA,NA,NA,8,7,NA
"395","2018-06-25",6,"Yes","Strength",90,7.1,630,NA,NA,NA,NA,8,7,NA
"396","2018-06-25",6,"Yes","Combat",10,3.1,30,NA,NA,NA,NA,8,7,NA
"397","2018-06-25",7,"Yes","Speed",45,4.7,225,945,415.7,343.96,1.21,NA,NA,NA
"398","2018-06-25",7,"Yes","Skills",60,3.1,180,NA,NA,NA,NA,NA,NA,NA
"399","2018-06-25",7,"Yes","Strength",90,6.3,540,NA,NA,NA,NA,NA,NA,NA
"400","2018-06-25",10,"Yes","Speed",60,4.6,300,1020,382.9,265.36,1.44,8,8,"Somewhat"
"401","2018-06-25",10,"Yes","Skills",90,3.9,360,NA,NA,NA,NA,8,8,"Somewhat"
"402","2018-06-25",10,"Yes","Strength",90,3.9,360,NA,NA,NA,NA,8,8,"Somewhat"
"403","2018-06-25",11,"Yes","Speed",60,5.1,300,1250,507.9,423.18,1.2,9,9,"Absolutely"
"404","2018-06-25",11,"Yes","Skills",90,3.2,270,NA,NA,NA,NA,9,9,"Absolutely"
"405","2018-06-25",11,"Yes","Strength",70,7.9,560,NA,NA,NA,NA,9,9,"Absolutely"
"406","2018-06-25",11,"Yes","Combat",30,4.4,120,NA,NA,NA,NA,9,9,"Absolutely"
"407","2018-06-25",13,"Yes","Speed",45,5.1,225,1025,355,355.32,1,NA,NA,"Not at all"
"408","2018-06-25",13,"Yes","Skills",90,3.1,270,NA,NA,NA,NA,NA,NA,"Not at all"
"409","2018-06-25",13,"Yes","Strength",80,5.7,480,NA,NA,NA,NA,NA,NA,"Not at all"
"410","2018-06-25",13,"Yes","Mobility/Recovery",30,0,0,NA,NA,NA,NA,NA,NA,"Not at all"
"411","2018-06-25",13,"Yes","Combat",10,4.7,50,NA,NA,NA,NA,NA,NA,"Not at all"
"412","2018-06-25",14,"Yes","Speed",45,5.9,270,1080,407.1,291.14,1.4,NA,NA,NA
"413","2018-06-25",14,"Yes","Skills",90,3.2,270,NA,NA,NA,NA,NA,NA,NA
"414","2018-06-25",14,"Yes","Strength",90,5.7,540,NA,NA,NA,NA,NA,NA,NA
"415","2018-06-25",15,"Yes","Speed",90,3,270,990,413.6,147.82,2.8,9,8,NA
"416","2018-06-25",15,"Yes","Skills",90,3.3,270,NA,NA,NA,NA,9,8,NA
"417","2018-06-25",15,"Yes","Strength",90,5.3,450,NA,NA,NA,NA,9,8,NA
"418","2018-06-25",16,"Yes","Speed",45,6.1,270,1490,460,332.32,1.38,7,5,NA
"419","2018-06-25",16,"Yes","Skills",90,5.4,450,NA,NA,NA,NA,7,5,NA
"420","2018-06-25",16,"Yes","Strength",110,7,770,NA,NA,NA,NA,7,5,NA
"421","2018-06-25",17,"Yes","Speed",50,5.2,250,1030,147.1,367.46,0.4,9,9,NA
"422","2018-06-25",17,"Yes","Skills",80,2.8,240,NA,NA,NA,NA,9,9,NA
"423","2018-06-25",17,"Yes","Strength",90,6.4,540,NA,NA,NA,NA,9,9,NA
"424","2018-06-22",1,"Yes","Speed",60,2.3,180,710,389.3,221.68,1.76,NA,NA,NA
"425","2018-06-22",1,"Yes","Skills",90,5.5,450,NA,NA,NA,NA,NA,NA,NA
"426","2018-06-22",1,"Yes","Strength",40,1.7,80,NA,NA,NA,NA,NA,NA,NA
"427","2018-06-22",2,"Yes","Speed",45,5.3,225,1265,605.7,372.18,1.63,NA,NA,NA
"428","2018-06-22",2,"Yes","Skills",20,4,80,NA,NA,NA,NA,NA,NA,NA
"429","2018-06-22",2,"Yes","Conditioning",60,7.9,480,NA,NA,NA,NA,NA,NA,NA
"430","2018-06-22",2,"Yes","Strength",80,6.2,480,NA,NA,NA,NA,NA,NA,NA
"431","2018-06-22",3,"Yes","Speed",60,4.9,300,1050,355.7,386.89,0.92,NA,NA,"Absolutely"
"432","2018-06-22",3,"Yes","Conditioning",30,7,210,NA,NA,NA,NA,NA,NA,"Absolutely"
"433","2018-06-22",3,"Yes","Strength",90,5.9,540,NA,NA,NA,NA,NA,NA,"Absolutely"
"434","2018-06-22",4,"Yes","Speed",50,5.1,250,1170,419.3,300.61,1.39,7,8,NA
"435","2018-06-22",4,"Yes","Skills",75,8.2,600,NA,NA,NA,NA,7,8,NA
"436","2018-06-22",4,"Yes","Strength",80,4.2,320,NA,NA,NA,NA,7,8,NA
"437","2018-06-22",6,"Yes","Speed",45,5,225,1275,249.9,372.64,0.67,8,7,NA
"438","2018-06-22",6,"Yes","Skills",60,7.1,420,NA,NA,NA,NA,8,7,NA
"439","2018-06-22",6,"Yes","Strength",90,7.2,630,NA,NA,NA,NA,8,7,NA
"440","2018-06-22",7,"Yes","Speed",45,2.8,135,1155,580.7,355.21,1.63,NA,NA,NA
"441","2018-06-22",7,"Yes","Skills",90,7.7,720,NA,NA,NA,NA,NA,NA,NA
"442","2018-06-22",7,"Yes","Strength",60,5.3,300,NA,NA,NA,NA,NA,NA,NA
"443","2018-06-22",8,"Yes","Speed",60,4.1,240,1680,726.4,444.5,1.63,NA,NA,NA
"444","2018-06-22",8,"Yes","Skills",90,1.4,900,NA,NA,NA,NA,NA,NA,NA
"445","2018-06-22",8,"Yes","Strength",90,5.9,540,NA,NA,NA,NA,NA,NA,NA
"446","2018-06-22",10,"Yes","Speed",60,3.9,180,900,237.1,280.89,0.84,8,8,NA
"447","2018-06-22",10,"Yes","Skills",60,8,480,NA,NA,NA,NA,8,8,NA
"448","2018-06-22",10,"Yes","Strength",60,4,240,NA,NA,NA,NA,8,8,NA
"449","2018-06-22",11,"Yes","Speed",60,5,300,1185,682.9,433.54,1.58,9,9,"Absolutely"
"450","2018-06-22",11,"Yes","Skills",30,4.1,120,NA,NA,NA,NA,9,9,"Absolutely"
"451","2018-06-22",11,"Yes","Conditioning",60,9.1,540,NA,NA,NA,NA,9,9,"Absolutely"
"452","2018-06-22",11,"Yes","Strength",45,5.4,225,NA,NA,NA,NA,9,9,"Absolutely"
"453","2018-06-22",13,"Yes","Speed",45,4,180,660,495.7,368.71,1.34,NA,NA,"Not at all"
"454","2018-06-22",13,"Yes","Skills",30,3.3,90,NA,NA,NA,NA,NA,NA,"Not at all"
"455","2018-06-22",13,"Yes","Conditioning",30,8.9,270,NA,NA,NA,NA,NA,NA,"Not at all"
"456","2018-06-22",13,"Yes","Strength",30,3.7,120,NA,NA,NA,NA,NA,NA,"Not at all"
"457","2018-06-22",13,"Yes","Mobility/Recovery",60,0,0,NA,NA,NA,NA,NA,NA,"Not at all"
"458","2018-06-22",14,"Yes","Speed",45,5,225,855,512.1,278.29,1.84,NA,NA,NA
"459","2018-06-22",14,"Yes","Skills",60,5.9,360,NA,NA,NA,NA,NA,NA,NA
"460","2018-06-22",14,"Yes","Strength",45,6,270,NA,NA,NA,NA,NA,NA,NA
"461","2018-06-22",15,"Yes","Speed",90,4,360,1275,366.4,121.75,3.01,7,9,NA
"462","2018-06-22",15,"Yes","Skills",90,4.8,450,NA,NA,NA,NA,7,9,NA
"463","2018-06-22",15,"Yes","Conditioning",15,7.1,105,NA,NA,NA,NA,7,9,NA
"464","2018-06-22",15,"Yes","Strength",90,4.1,360,NA,NA,NA,NA,7,9,NA
"465","2018-06-22",16,"Yes","Speed",50,3.9,200,1070,532.1,316.07,1.68,7,7,"Somewhat"
"466","2018-06-22",16,"Yes","Skills",60,7.3,420,NA,NA,NA,NA,7,7,"Somewhat"
"467","2018-06-22",16,"Yes","Strength",75,6,450,NA,NA,NA,NA,7,7,"Somewhat"
"468","2018-06-21",1,"Yes","Mobility/Recovery",30,0.2,15,405,287.9,196.32,1.47,NA,NA,NA
"469","2018-06-21",1,"Yes","Skills",90,1.5,180,NA,NA,NA,NA,NA,NA,NA
"470","2018-06-21",1,"Yes","Strength",70,3.4,210,NA,NA,NA,NA,NA,NA,NA
"471","2018-06-21",2,"Yes","Skills",80,5.1,400,910,425,327,1.3,NA,NA,NA
"472","2018-06-21",2,"Yes","Mobility/Recovery",50,2.9,150,NA,NA,NA,NA,NA,NA,NA
"473","2018-06-21",2,"Yes","Strength",60,5.5,360,NA,NA,NA,NA,NA,NA,NA
"474","2018-06-21",3,"Yes","Mobility/Recovery",30,0.6,30,570,205.7,349.39,0.59,NA,NA,"Absolutely"
"475","2018-06-21",3,"Yes","Strength",90,6,540,NA,NA,NA,NA,NA,NA,"Absolutely"
"476","2018-06-21",4,"Yes","Mobility/Recovery",45,0.6,45,795,252.1,258.82,0.97,8,8,NA
"477","2018-06-21",4,"Yes","Skills",75,4.9,375,NA,NA,NA,NA,8,8,NA
"478","2018-06-21",4,"Yes","Strength",75,5,375,NA,NA,NA,NA,8,8,NA
"479","2018-06-21",7,"Yes","Skills",90,3.3,270,810,415.7,313.96,1.32,NA,NA,NA
"480","2018-06-21",7,"Yes","Strength",90,5.9,540,NA,NA,NA,NA,NA,NA,NA
"481","2018-06-21",8,"Yes","Skills",90,4,360,810,486.4,384.5,1.27,NA,NA,NA
"482","2018-06-21",8,"Yes","Strength",90,4.9,450,NA,NA,NA,NA,NA,NA,NA
"483","2018-06-21",10,"Yes","Skills",90,4.1,360,760,108.6,248.75,0.44,7,8,NA
"484","2018-06-21",10,"Yes","Strength",100,3.9,400,NA,NA,NA,NA,7,8,NA
"485","2018-06-21",11,"Yes","Mobility/Recovery",30,3.2,90,1120,513.6,391.21,1.31,9,9,NA
"486","2018-06-21",11,"Yes","Skills",80,4.7,400,NA,NA,NA,NA,9,9,NA
"487","2018-06-21",11,"Yes","Strength",90,6.9,630,NA,NA,NA,NA,9,9,NA
"488","2018-06-21",13,"Yes","Mobility/Recovery",45,0,0,800,401.4,345.14,1.16,NA,NA,"Not at all"
"489","2018-06-21",13,"Yes","Skills",90,4.4,450,NA,NA,NA,NA,NA,NA,"Not at all"
"490","2018-06-21",13,"Yes","Strength",70,5,350,NA,NA,NA,NA,NA,NA,"Not at all"
"491","2018-06-21",14,"Yes","Mobility/Recovery",30,0.1,15,915,390,247.75,1.57,NA,NA,NA
"492","2018-06-21",14,"Yes","Skills",90,4.8,450,NA,NA,NA,NA,NA,NA,NA
"493","2018-06-21",14,"Yes","Strength",75,6.1,450,NA,NA,NA,NA,NA,NA,NA
"494","2018-06-21",15,"Yes","Mobility/Recovery",30,0.9,30,630,184.3,76.21,2.42,6,6,NA
"495","2018-06-21",15,"Yes","Skills",90,4.2,360,NA,NA,NA,NA,6,6,NA
"496","2018-06-21",15,"Yes","Strength",60,3.6,240,NA,NA,NA,NA,6,6,NA
"497","2018-06-21",16,"Yes","Mobility/Recovery",60,0,30,645,379.3,277.86,1.37,8,7,NA
"498","2018-06-21",16,"Yes","Skills",60,3.9,240,NA,NA,NA,NA,8,7,NA
"499","2018-06-21",16,"Yes","Strength",75,5.2,375,NA,NA,NA,NA,8,7,NA
"500","2018-06-20",13,"Yes","Mobility/Recovery",20,0,0,0,420,348,1.21,NA,NA,"Not at all"
"501","2018-06-20",16,"Yes","Mobility/Recovery",30,0,15,15,289.3,256.07,1.13,NA,NA,"Somewhat"
"502","2018-06-19",1,"Yes","Skills",90,7.8,720,1020,281.4,238.29,1.18,NA,NA,NA
"503","2018-06-19",1,"Yes","Skills",60,5.3,300,NA,NA,NA,NA,NA,NA,NA
"504","2018-06-19",2,"Yes","Conditioning",60,8.9,540,1080,528.6,325.75,1.62,NA,NA,NA
"505","2018-06-19",2,"Yes","Skills",45,3.6,180,NA,NA,NA,NA,NA,NA,NA
"506","2018-06-19",2,"Yes","Conditioning",60,6.1,360,NA,NA,NA,NA,NA,NA,NA
"507","2018-06-19",3,"Yes","Conditioning",60,7.7,480,870,411.4,430.82,0.95,NA,NA,"Absolutely"
"508","2018-06-19",3,"Yes","Conditioning",30,8.2,240,NA,NA,NA,NA,NA,NA,"Absolutely"
"509","2018-06-19",3,"Yes","Strength",30,5.1,150,NA,NA,NA,NA,NA,NA,"Absolutely"
"510","2018-06-19",7,"Yes","Skills",75,8.9,675,1095,482.1,350.39,1.38,NA,NA,NA
"511","2018-06-19",7,"Yes","Skills",60,7.1,420,NA,NA,NA,NA,NA,NA,NA
"512","2018-06-19",8,"Yes","Skills",90,1.1,900,1425,621.4,452.54,1.37,NA,NA,NA
"513","2018-06-19",8,"Yes","Skills",60,8.3,480,NA,NA,NA,NA,NA,NA,NA
"514","2018-06-19",8,"Yes","Mobility/Recovery",45,0.5,45,NA,NA,NA,NA,NA,NA,NA
"515","2018-06-19",11,"Yes","Skills",30,3.1,90,1170,631.4,426.93,1.48,9,9,"Absolutely"
"516","2018-06-19",11,"Yes","Conditioning",60,9.1,540,NA,NA,NA,NA,9,9,"Absolutely"
"517","2018-06-19",11,"Yes","Skills",30,3.9,120,NA,NA,NA,NA,9,9,"Absolutely"
"518","2018-06-19",11,"Yes","Conditioning",60,7,420,NA,NA,NA,NA,9,9,"Absolutely"
"519","2018-06-19",13,"Yes","Skills",60,3,180,1020,534.3,377.46,1.42,NA,NA,"Not at all"
"520","2018-06-19",13,"Yes","Conditioning",60,1.4,600,NA,NA,NA,NA,NA,NA,"Not at all"
"521","2018-06-19",13,"Yes","Conditioning",30,8.1,240,NA,NA,NA,NA,NA,NA,"Not at all"
"522","2018-06-19",13,"Yes","Mobility/Recovery",30,0,0,NA,NA,NA,NA,NA,NA,"Not at all"
"523","2018-06-19",14,"Yes","Conditioning",30,8,240,645,445.7,279.89,1.59,NA,NA,NA
"524","2018-06-19",14,"Yes","Skills",30,5.8,180,NA,NA,NA,NA,NA,NA,NA
"525","2018-06-19",14,"Yes","Skills",45,5.1,225,NA,NA,NA,NA,NA,NA,NA
"526","2018-06-19",15,"Yes","Conditioning",30,1.3,300,660,154.3,69.79,2.21,8,9,"Absolutely"
"527","2018-06-19",15,"Yes","Skills",15,8.1,120,NA,NA,NA,NA,8,9,"Absolutely"
"528","2018-06-19",15,"Yes","Conditioning",30,7.9,240,NA,NA,NA,NA,8,9,"Absolutely"
"529","2018-06-19",16,"Yes","Skills",65,8.1,520,955,506.4,324.11,1.56,9,8,NA
"530","2018-06-19",16,"Yes","Skills",60,6.7,420,NA,NA,NA,NA,9,8,NA
"531","2018-06-19",16,"Yes","Mobility/Recovery",30,0,15,NA,NA,NA,NA,9,8,NA
"532","2018-06-18",1,"Yes","Speed",50,3,150,590,135.7,206.14,0.66,NA,NA,NA
"533","2018-06-18",1,"Yes","Skills",40,1.9,80,NA,NA,NA,NA,NA,NA,NA
"534","2018-06-18",1,"Yes","Strength",90,3.7,360,NA,NA,NA,NA,NA,NA,NA
